RTO4 ID	Orthogroup	Combined Annotations	Essential	Conserved Basidiomycete Essential	insert / kb	mapped inserts	ambiguously mapping inserts	total inserts	Sc Essential	An Essential	Cn Essential	Sp Essential	Nc Het	TotEssential
14741	RTO3OG2518	"K03013: RPB5, POLR2E; DNA-directed RNA polymerases I, II, and III subunit RPABC1"	Yes	no	0	0	0	0	1	0	0	1	1	3
10793	RTO3OG2520	K02732: PSMB1; 20S proteasome subunit beta 6	Yes	no	0	0	0	0	1	0	0	1	1	3
10246	RTO3OG2522	"K01875: SARS, serS; seryl-tRNA synthetase"	Yes	no	0	0	0	0	1	0	0	1	1	3
14222	RTO3OG2525	"K12826: SF3A2, SAP62; splicing factor 3A subunit 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
13211	RTO3OG2538	K14842: NSA2; ribosome biogenesis protein NSA2	Yes	no	0	0	0	0	1	0	0	1	1	3
12004	RTO3OG2545	K03238: EIF2S2; translation initiation factor 2 subunit 2	Yes	no	0	0	0	0	1	0	0	1	1	3
12386	RTO3OG2548	K09500: CCT8; T-complex protein 1 subunit theta	Yes	no	0	0	0	0	1	0	0	1	1	3
9733	RTO3OG2558	"K17260: ACTR2, ARP2; actin-related protein 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
15557	RTO3OG2577	K14847: RPF2; ribosome production factor 2	Yes	no	0	0	0	0	1	0	0	1	1	3
16709	RTO3OG2603	K14569: BMS1; ribosome biogenesis protein BMS1	Yes	no	0	0	0	0	1	0	0	1	1	3
9146	RTO3OG2637	"K14548: UTP4, CIRH1A; U3 small nucleolar RNA-associated protein 4"	Yes	no	0	0	0	0	1	0	0	1	1	3
15691	RTO3OG2654	"K10579: UBE2M, UBC12; ubiquitin-conjugating enzyme E2 M"	Yes	no	0	0	0	0	0	1	0	1	1	3
15456	RTO3OG2659	"K10739: RFA2, RPA2; replication factor A2"	Yes	no	0	0	0	0	1	0	0	1	1	3
11910	RTO3OG2665	"K01597: MVD, mvaD; diphosphomevalonate decarboxylase"	Yes	no	0	0	0	0	1	0	1	1	0	3
8590	RTO3OG2678	"K12795: SUGT1, SGT1; suppressor of G2 allele of SKP1"	Yes	no	0	0	0	0	1	0	0	1	1	3
12585	RTO3OG2715	"K14830: MAK11, PAK1IP1; protein MAK11"	Yes	no	0	0	0	0	1	0	0	1	1	3
13689	RTO3OG2769	K11108: RCL1; RNA 3'-terminal phosphate cyclase-like protein	Yes	no	0	0	0	0	1	0	0	1	1	3
15325	RTO3OG2790	K13100: CWC22; pre-mRNA-splicing factor CWC22	Yes	no	0	0	0	0	1	0	0	1	1	3
12387	RTO3OG2792	"K15116: SLC25A33_36, RIM2; solute carrier family 25, member 33/36"	Yes	no	0	0	0	0	1	0	0	1	1	3
8612	RTO3OG2793	K17778: TIM10; mitochondrial import inner membrane translocase subunit TIM10	Yes	no	0	0	0	0	1	0	0	1	1	3
14709	RTO3OG2829	"K01867: WARS, trpS; tryptophanyl-tRNA synthetase"	Yes	no	0	0	0	0	1	0	0	1	1	3
8383	RTO3OG2843	K02321: POLA2; DNA polymerase alpha subunit B	Yes	no	0	0	0	0	1	0	0	1	1	3
14475	RTO3OG2869	"K14401: CPSF1, CFT1; cleavage and polyadenylation specificity factor subunit 1"	Yes	no	0	0	0	0	1	0	0	1	1	3
16279	RTO3OG2875	"K03015: RPB7, POLR2G; DNA-directed RNA polymerase II subunit RPB7"	Yes	no	0	0	0	0	1	0	0	1	1	3
15327	RTO3OG2880	"K14805: DDX24, MAK5; ATP-dependent RNA helicase DDX24/MAK5"	Yes	no	0	0	0	0	1	0	0	1	1	3
16089	RTO3OG2900	"K19998: SCFD1, SLY1; sec1 family domain-containing protein 1"	Yes	no	0	0	0	0	1	0	0	1	1	3
14065	RTO3OG2903	"K14568: EMG1, NEP1; rRNA small subunit pseudouridine methyltransferase Nep1"	Yes	no	0	0	0	0	1	0	0	1	1	3
15381	RTO3OG2910	K10755: RFC2_4; replication factor C subunit 2/4	Yes	no	0	0	0	0	1	0	0	1	1	3
15715	RTO3OG2913	"K09495: CCT3, TRIC5; T-complex protein 1 subunit gamma"	Yes	no	0	0	0	0	1	0	0	1	1	3
12089	RTO3OG2918	"K14544: UTP22, NOL6; U3 small nucleolar RNA-associated protein 22"	Yes	no	0	0	0	0	1	0	0	1	1	3
10144	RTO3OG2926	"K01869: LARS, leuS; leucyl-tRNA synthetase"	Yes	no	0	0	0	0	1	0	0	1	1	3
10752	RTO3OG2929	"K11600: RRP41, EXOSC4, SKI6; exosome complex component RRP41"	Yes	no	0	0	0	0	1	0	0	1	1	3
12757	RTO3OG2933	"K10735: GINS4, SLD5; GINS complex subunit 4"	Yes	no	0	0	0	0	1	0	0	1	1	3
8911	RTO3OG2943	K14838: NOP15; nucleolar protein 15	Yes	no	0	0	0	0	1	0	0	1	1	3
16041	RTO3OG2960	"K14778: DDX49, DBP8; ATP-dependent RNA helicase DDX49/DBP8"	Yes	no	0	0	0	0	1	0	0	1	1	3
13747	RTO3OG2962	"K12829: SF3B2, SAP145, CUS1; splicing factor 3B subunit 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
16774	RTO3OG2970	K06883: K06883; uncharacterized protein	Yes	no	0	0	0	0	1	0	0	1	1	3
14147	RTO3OG3008	"K14848: RRB1, GRWD1; ribosome assembly protein RRB1"	Yes	no	0	0	0	0	1	0	0	1	1	3
16658	RTO3OG3009	K02327: POLD1; DNA polymerase delta subunit 1	Yes	no	0	0	0	0	1	0	0	1	1	3
13931	RTO3OG3026	K10756: RFC3_5; replication factor C subunit 3/5	Yes	no	0	0	0	0	1	0	0	1	1	3
10332	RTO3OG3030	"K01495: GCH1, folE; GTP cyclohydrolase I"	Yes	no	0	0	0	0	1	0	0	1	1	3
13201	RTO3OG3036	"K05755: ARPC4; actin related protein 2/3 complex, subunit 4"	Yes	no	0	0	0	0	1	0	0	1	1	3
12507	RTO3OG3040	K14846: RPF1; ribosome production factor 1	Yes	no	0	0	0	0	1	0	0	1	1	3
16483	RTO3OG3041	"K03868: RBX1, ROC1; RING-box protein 1"	Yes	no	0	0	0	0	1	1	0	1	0	3
10464	RTO3OG3095	"K05754: ARPC5; actin related protein 2/3 complex, subunit 5"	Yes	no	0	0	0	0	1	0	0	1	1	3
9866	RTO3OG3198	"K11129: NHP2, NOLA2; H/ACA ribonucleoprotein complex subunit 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
12396	RTO3OG3214	K02328: POLD2; DNA polymerase delta subunit 2	Yes	no	0	0	0	0	1	0	0	1	1	3
14849	RTO3OG3233	K02201: E2.7.7.3B; pantetheine-phosphate adenylyltransferase	Yes	no	0	0	0	0	1	0	0	1	1	3
9415	RTO3OG3235	K19054: FXN; frataxin	Yes	no	0	0	0	0	1	0	0	1	1	3
11299	RTO3OG3256	"K06676: BRRN1, BRN1, CAPH; condensin complex subunit 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
16624	RTO3OG3258	"K11324: DMAP1, SWC4, EAF2; DNA methyltransferase 1-associated protein 1"	Yes	no	0	0	0	0	1	0	0	1	1	3
13863	RTO3OG3275	"K10733: GINS2, PSF2; GINS complex subunit 2"	Yes	no	0	0	0	0	1	0	0	1	1	3
11127	RTO3OG3280	K12158: NEDD8; ubiquitin-like protein Nedd8	Yes	no	0	0	0	0	0	1	0	1	1	3
12957	RTO3OG3285	K14795: RRP36; ribosomal RNA-processing protein 36	Yes	no	0	0	0	0	1	0	0	1	1	3
15034	RTO3OG3290	"K18423: CSE1, CAS, XPO2; exportin-2 (importin alpha re-exporter)"	Yes	no	0	0	0	0	1	0	0	1	1	3
11214	RTO3OG3322	KOG3100: Uncharacterized conserved protein	Yes	no	0	0	0	0	1	0	0	1	1	3
9155	RTO3OG3443	K17804: TIM44; mitochondrial import inner membrane translocase subunit TIM44	Yes	no	0	0	0	0	1	0	0	1	1	3
13691	RTO3OG3447	K10842: MNAT1; CDK-activating kinase assembly factor MAT1	Yes	no	0	0	0	0	1	0	0	1	1	3
9167	RTO3OG3484	"K01893: NARS, asnS; asparaginyl-tRNA synthetase"	Yes	no	0	0	0	0	1	0	0	1	1	3
15190	RTO3OG3496	"K20303: TRAPPC4, TRS23; trafficking protein particle complex subunit 4"	Yes	no	0	0	0	0	1	0	0	1	1	3
15979	RTO3OG3566	KOG4779: Predicted membrane protein	Yes	no	0	0	0	0	1	0	0	1	1	3
10664	RTO3OG3640	K05289: GAA1; glycosylphosphatidylinositol transamidase	Yes	no	0	0	0	0	1	0	0	1	1	3
12495	RTO3OG3844	"K00793: ribE, RIB5; riboflavin synthase"	Yes	no	0	0	0	0	1	0	0	1	1	3
10250	RTO3OG3937	"HMMPfam:S4 domain:PF01479,ProSitePatterns:Ribosomal protein S4 signature.:PS00632,ProSiteProfiles:S4 RNA-binding domain profile.:PS50889,SMART:S4 RNA-binding domain:SM00363,SUPERFAMILY::SSF55174"	Yes	no	0	0	0	0	1	0	1	1	0	3
16263	RTO3OG4271	KOG0027: Calmodulin and related proteins (EF-Hand superfamily)	Yes	no	0	0	0	0	1	0	0	1	1	3
8651	RTO3OG4289	K00872: thrB1; homoserine kinase	Yes	no	0	0	0	0	0	0	1	1	1	3
12508	RTO3OG4376	HMMPfam:Mitochondrial genome maintenance MGM101:PF06420	Yes	no	0	0	0	0	0	0	1	1	1	3
8748	RTO3OG4423	K15322: TSEN2; tRNA-splicing endonuclease subunit Sen2	Yes	no	0	0	0	0	1	0	0	1	1	3
8473	RTO3OG4464	K08504: BET1; blocked early in transport 1	Yes	no	0	0	0	0	1	0	0	1	1	3
8758	RTO3OG4537	"K00869: E2.7.1.36, MVK, mvaK1; mevalonate kinase"	Yes	no	0	0	0	0	1	0	0	1	1	3
16845	RTO3OG4657	KOG4405: GDP dissociation inhibitor	Yes	no	0	0	0	0	1	0	0	1	1	3
8605	RTO3OG4812	"K08098: PIGZ, SMP3; phosphatidylinositol glycan, class Z"	Yes	no	0	0	0	0	1	0	0	1	1	3
9017	RTO3OG2938	"K15192: BTAF1, MOT1; TATA-binding protein-associated factor"	Yes	no	0.151	1	0	1	1	0	0	1	1	3
14577	RTO3OG1128	"K03006: RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1"	Yes	no	0.17	1	0	1	1	0	0	1	1	3
8942	RTO3OG2536	"K02999: RPA1, POLR1A; DNA-directed RNA polymerase I subunit RPA1"	Yes	no	0.173	1	0	1	1	0	0	1	1	3
14371	RTO3OG2591	"K14792: RRP5, PDCD11; rRNA biogenesis protein RRP5"	Yes	no	0.19	1	0	1	1	0	0	1	1	3
15838	RTO3OG1017	"K12815: DHX38, PRP16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16"	Yes	no	0.212	1	0	1	1	0	0	1	1	3
8623	RTO3OG2279	K02320: POLA1; DNA polymerase alpha subunit A	Yes	no	0.215	1	0	1	1	0	0	1	1	3
15303	RTO3OG2412	"K12830: SF3B3, SAP130, RSE1; splicing factor 3B subunit 3"	Yes	no	0.227	1	0	1	1	0	0	1	1	3
13015	RTO3OG2107	"K03032: PSMD1, RPN2; 26S proteasome regulatory subunit N2"	Yes	no	0.274	1	0	1	1	0	0	1	1	3
10753	RTO3OG3404	"K01885: EARS, gltX; glutamyl-tRNA synthetase"	Yes	no	0.285	1	0	1	1	0	0	1	1	3
14186	RTO3OG2537	"K14857: SPB1, FTSJ3; AdoMet-dependent rRNA methyltransferase SPB1"	Yes	no	0.289	1	0	1	1	0	0	1	1	3
9915	RTO3OG2912	"K14402: CPSF2, CFT2; cleavage and polyadenylation specificity factor subunit 2"	Yes	no	0.291	1	0	1	1	0	0	1	1	3
9860	RTO3OG3013	"K12855: PRPF6, PRP6; pre-mRNA-processing factor 6"	Yes	no	0.299	1	0	1	1	0	0	1	1	3
15004	RTO3OG2811	"K14403: CPSF3, YSH1; cleavage and polyadenylation specificity factor subunit 3"	Yes	no	0.303	1	0	1	1	0	0	1	1	3
9162	RTO3OG3292	K14834: NOC3; nucleolar complex protein 3	Yes	no	0.306	1	0	1	1	0	0	1	1	3
11926	RTO3OG2796	"K14808: DDX54, DBP10; ATP-dependent RNA helicase DDX54/DBP10"	Yes	no	0.307	1	0	1	1	0	0	1	1	3
10833	RTO3OG3670	"K09291: TPR, MLP1, MLP2; nucleoprotein TPR"	Yes	no	0.315	1	0	1	0	1	0	1	1	3
9472	RTO3OG2897	K02540: MCM2; DNA replication licensing factor MCM2	Yes	no	0.322	1	0	1	1	0	0	1	1	3
13233	RTO3OG2845	"K12860: CDC5L, CDC5, CEF1; pre-mRNA-splicing factor CDC5/CEF1"	Yes	no	0.342	1	0	1	1	0	0	1	1	3
15848	RTO3OG1943	"K01868: TARS, thrS; threonyl-tRNA synthetase"	Yes	no	0.343	1	0	1	1	0	0	1	1	3
9972	RTO3OG2507	"K02209: MCM5, CDC46; DNA replication licensing factor MCM5"	Yes	no	0.345	1	0	1	1	0	0	1	1	3
16443	RTO3OG1779	"K13525: VCP, CDC48; transitional endoplasmic reticulum ATPase"	Yes	no	0.351	1	0	1	1	0	0	1	1	3
13956	RTO3OG2187	K04646: CLTC; clathrin heavy chain	Yes	no	0.352	2	0	2	1	0	0	1	1	3
12178	RTO3OG2023	"K12869: CRN, CRNKL1, CLF1, SYF3; crooked neck"	Yes	no	0.362	1	0	1	1	0	0	1	1	3
15334	RTO3OG2982	"K02210: MCM7, CDC47; DNA replication licensing factor MCM7"	Yes	no	0.366	1	0	1	1	0	0	1	1	3
10641	RTO3OG2418	"K14787: MRD1, RBM19; multiple RNA-binding domain-containing protein 1"	Yes	no	0.367	1	0	1	1	0	0	1	1	3
8410	RTO3OG2540	K09494: CCT2; T-complex protein 1 subunit beta	Yes	no	0.383	1	0	1	1	0	0	1	1	3
13249	RTO3OG2937	"K01890: FARSB, pheT; phenylalanyl-tRNA synthetase beta chain"	Yes	no	0.384	1	0	1	1	0	0	1	1	3
11885	RTO3OG2917	"K06677: YCS4, CNAP1, CAPD2; condensin complex subunit 1"	Yes	no	0.386	2	0	2	1	0	0	1	1	3
14972	RTO3OG1794	"K12812: UAP56, BAT1, SUB2; ATP-dependent RNA helicase UAP56/SUB2"	Yes	no	0.389	1	0	1	1	0	0	1	1	3
11645	RTO3OG2422	K14835: NOP2; ribosomal RNA methyltransferase Nop2	Yes	no	0.39	1	0	1	1	0	0	1	1	3
13002	RTO3OG1284	"K00873: PK, pyk; pyruvate kinase"	Yes	no	0.402	1	0	1	1	0	0	1	1	3
8639	RTO3OG1754	K11262: ACACA; acetyl-CoA carboxylase / biotin carboxylase 1	Yes	no	0.408	3	0	3	1	1	0	1	0	3
13577	RTO3OG1112	K03257: EIF4A; translation initiation factor 4A	Yes	no	0.412	1	0	1	1	0	0	1	1	3
10239	RTO3OG2814	"K14855: RSA4, NLE1; ribosome assembly protein 4"	Yes	no	0.427	1	0	1	1	0	0	1	1	3
12340	RTO3OG1489	"K11594: DDX3X, bel; ATP-dependent RNA helicase DDX3X"	Yes	no	0.439	1	0	1	1	0	0	1	1	3
16318	RTO3OG2322	K04802: PCNA; proliferating cell nuclear antigen	Yes	no	0.441	1	0	1	1	0	0	1	1	3
16793	RTO3OG2411	K06674: SMC2; structural maintenance of chromosome 2	Yes	no	0.447	2	0	2	1	0	0	1	1	3
12160	RTO3OG2341	"K12811: DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5"	Yes	no	0.448	2	0	2	1	0	0	1	1	3
9148	RTO3OG2175	"K15172: SUPT5H, SPT5; transcription elongation factor SPT5"	Yes	no	0.451	2	0	2	1	0	0	1	1	3
8575	RTO3OG2259	"K01892: HARS, hisS; histidyl-tRNA synthetase"	Yes	no	0.452	1	0	1	1	0	0	1	1	3
11805	RTO3OG2122	"K03033: PSMD3, RPN3; 26S proteasome regulatory subunit N3"	Yes	no	0.455	1	0	1	1	0	0	1	1	3
16200	RTO3OG2506	"K14843: PES1, NOP7; pescadillo"	Yes	no	0.459	1	0	1	1	0	0	1	1	3
14887	RTO3OG3254	K11806: WDSOF1; WD repeat and SOF domain-containing protein 1	Yes	no	0.46	1	0	1	1	0	0	1	1	3
10320	RTO3OG2151	K14564: NOP56; nucleolar protein 56	Yes	no	0.46	1	0	1	1	0	0	1	1	3
11044	RTO3OG3016	"K06672: SCC2, NIPBL; cohesin loading factor subunit SCC2"	Yes	no	0.472	3	0	3	1	0	0	1	1	3
12279	RTO3OG1711	"K18655: DDX19, DBP5; ATP-dependent RNA helicase DDX19/DBP5"	Yes	no	0.473	1	0	1	1	0	0	1	1	3
9705	RTO3OG2266	"K17732: PMPCB, MAS1; mitochondrial-processing peptidase subunit beta"	Yes	no	0.474	1	0	1	1	0	0	1	1	3
8409	RTO3OG2268	K03125: TAF1; transcription initiation factor TFIID subunit 1	Yes	no	0.476	2	0	2	1	0	0	1	1	3
14540	RTO3OG2499	K02685: PRI2; DNA primase large subunit	Yes	no	0.485	1	0	1	1	0	0	1	1	3
9173	RTO3OG3651	K09191: GTF3A; general transcription factor IIIA	Yes	no	0.493	1	0	1	1	0	0	1	1	3
11701	RTO3OG2461	"K05283: PIGW; phosphatidylinositol glycan, class W"	Yes	no	0.494	1	0	1	1	0	0	1	1	3
14103	RTO3OG2893	"K12828: SF3B1, SAP155; splicing factor 3B subunit 1"	Yes	no	0.499	2	0	2	1	0	0	1	1	3
8869	RTO3OG2198	"K11338: RUVBL2, RVB2, INO80J; RuvB-like protein 2"	Yes	no	0.504	1	0	1	1	0	0	1	1	3
10245	RTO3OG1910	"K03363: CDC20; cell division cycle 20, cofactor of APC complex"	Yes	no	0.507	1	0	1	1	0	0	1	1	3
13446	RTO3OG2801	"K01870: IARS, ileS; isoleucyl-tRNA synthetase"	Yes	no	0.509	2	0	2	1	0	0	1	1	3
12122	RTO3OG2057	K01641: E2.3.3.10; hydroxymethylglutaryl-CoA synthase	Yes	no	0.51	1	0	1	1	0	0	1	1	3
11878	RTO3OG1270	K00889: PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase	Yes	no	0.512	1	0	1	1	0	0	1	1	3
8702	RTO3OG4025	"K00938: E2.7.4.2, mvaK2; phosphomevalonate kinase"	Yes	no	0.512	1	0	1	1	0	1	1	0	3
11290	RTO3OG1608	K10807: RRM1; ribonucleoside-diphosphate reductase subunit M1	Yes	no	0.53	2	0	2	1	0	0	1	1	3
9717	RTO3OG1104	K12852: EFTUD2; 116 kDa U5 small nuclear ribonucleoprotein component	Yes	no	0.533	2	0	2	1	0	0	1	1	3
8607	RTO3OG2362	"K01809: manA, MPI; mannose-6-phosphate isomerase"	Yes	no	0.544	1	0	1	1	1	0	1	0	3
11929	RTO3OG2401	"K06174: ABCE1, Rli1; ATP-binding cassette, sub-family E, member 1"	Yes	no	0.549	1	0	1	1	0	0	1	1	3
15781	RTO3OG2815	"K17550: PPP1R7, SDS22; protein phosphatase 1 regulatory subunit 7"	Yes	no	0.553	1	0	1	1	0	0	1	1	3
14766	RTO3OG2791	"K14556: DIP2, UTP12, WDR3; U3 small nucleolar RNA-associated protein 12"	Yes	no	0.559	2	0	2	1	0	0	1	1	3
9545	RTO3OG4172	K15326: TSEN54; tRNA-splicing endonuclease subunit Sen54	Yes	no	0.563	1	0	1	1	0	1	1	0	3
15764	RTO3OG2249	"K18584: ACTR3, ARP3; actin-related protein 3"	Yes	no	0.568	1	0	1	1	0	0	1	1	3
12311	RTO3OG2430	"K10843: ERCC3, XPB; DNA excision repair protein ERCC-3"	Yes	no	0.569	2	0	2	1	0	0	1	1	3
13704	RTO3OG2939	"K14777: DDX47, RRP3; ATP-dependent RNA helicase DDX47/RRP3"	Yes	no	0.571	1	0	1	1	0	0	1	1	3
13905	RTO3OG2870	"K14766: NOP14, UTP2; nucleolar protein 14"	Yes	no	0.572	2	0	2	1	0	0	1	1	3
9510	RTO3OG2649	"K03139: TFIIF2, GTF2F2, TFG2; transcription initiation factor TFIIF subunit beta"	Yes	no	0.582	1	0	1	1	0	0	1	1	3
9529	RTO3OG2167	"K03028: PSMD2, RPN1; 26S proteasome regulatory subunit N1"	Yes	no	0.586	2	0	2	1	0	0	1	1	3
10283	RTO3OG2242	"K03063: PSMC4, RPT3; 26S proteasome regulatory subunit T3"	Yes	no	0.59	1	0	1	1	0	0	1	1	3
16699	RTO3OG2495	K02604: ORC2; origin recognition complex subunit 2	Yes	no	0.596	1	0	1	1	0	0	1	1	3
9115	RTO3OG1637	K02737: PSMB5; 20S proteasome subunit beta 5	Yes	no	0.602	1	0	1	1	0	0	1	1	3
14269	RTO3OG2396	K07204: RAPTOR; regulatory associated protein of mTOR	Yes	no	0.602	3	0	3	1	0	0	1	1	3
13995	RTO3OG3475	K10756: RFC3_5; replication factor C subunit 3/5	Yes	no	0.613	1	0	1	1	0	0	1	1	3
13278	RTO3OG2947	"K14555: UTP13, TBL3; U3 small nucleolar RNA-associated protein 13"	Yes	no	0.625	2	0	2	1	0	0	1	1	3
15879	RTO3OG2304	K01507: ppa; inorganic pyrophosphatase	Yes	no	0.637	1	0	1	1	0	0	1	1	3
15840	RTO3OG2355	K03680: EIF2B4; translation initiation factor eIF-2B subunit delta	Yes	no	0.641	1	0	1	1	0	0	1	1	3
10756	RTO3OG1017	K14781: DHR2; ATP-dependent RNA helicase DHR2	Yes	no	0.647	2	0	2	1	0	0	1	1	3
9839	RTO3OG1765	K08874: TRRAP; transformation/transcription domain-associated protein	Yes	no	0.654	8	1	9	1	0	0	1	1	3
10460	RTO3OG3846	K20457: DHFS; dihydrofolate synthase	Yes	no	0.657	1	0	1	1	0	0	1	1	3
10357	RTO3OG3267	KOG0551: Hsp90 co-chaperone CNS1 (contains TPR repeats)	Yes	no	0.659	1	0	1	1	0	0	1	1	3
9855	RTO3OG1670	"K01883: CARS, cysS; cysteinyl-tRNA synthetase"	Yes	no	0.662	2	0	2	1	0	0	1	1	3
11220	RTO3OG3490	K01164: POP1; ribonuclease P/MRP protein subunit POP1	Yes	no	0.663	2	0	2	1	0	0	1	1	3
8835	RTO3OG1523	"K07748: E1.1.1.170, NSDHL, ERG26; sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating)"	Yes	no	0.67	1	0	1	1	0	0	1	1	3
13235	RTO3OG2484	K06634: CCNH; cyclin H	Yes	no	0.67	1	0	1	1	0	0	1	1	3
14340	RTO3OG1848	K03243: EIF5B; translation initiation factor 5B	Yes	no	0.678	3	0	3	1	0	0	1	1	3
10084	RTO3OG2768	K14799: TSR1; pre-rRNA-processing protein TSR1	Yes	no	0.68	2	0	2	1	0	0	1	1	3
14153	RTO3OG1201	K14758: HRR25; casein kinase I homolog HRR25	Yes	no	0.685	1	0	1	1	1	0	0	1	3
11858	RTO3OG2152	"K05236: COPA, RET1; coatomer subunit alpha"	Yes	no	0.686	3	0	3	1	0	0	1	1	3
11173	RTO3OG3435	KOG0128: RNA-binding protein SART3 (RRM superfamily)	Yes	no	0.689	3	0	3	1	0	0	1	1	3
15176	RTO3OG1875	"K12856: PRPF8, PRP8; pre-mRNA-processing factor 8"	Yes	no	0.694	6	0	6	1	0	0	1	1	3
11595	RTO3OG1154	"K12854: SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2"	Yes	no	0.715	5	0	5	1	0	0	1	1	3
16426	RTO3OG2908		Yes	no	0.718	2	0	2	1	1	0	0	1	3
13300	RTO3OG3668	"K11547: NDC80, HEC1, TID3; kinetochore protein NDC80"	Yes	no	0.731	2	0	2	1	0	0	1	1	3
8724	RTO3OG2234	K02727: PSMA3; 20S proteasome subunit alpha 7	Yes	no	0.736	1	0	1	1	0	0	1	1	3
9563	RTO3OG2022	K03248: EIF3G; translation initiation factor 3 subunit G	Yes	no	0.736	1	0	1	1	0	0	1	1	3
14059	RTO3OG2399	K05956: RABGGTB; geranylgeranyl transferase type-2 subunit beta	Yes	no	0.751	1	0	1	1	0	0	1	1	3
14704	RTO3OG3207	K14773: UTP23; U3 small nucleolar RNA-associated protein 23	Yes	no	0.752	1	0	1	1	0	0	1	1	3
8644	RTO3OG2826	"K03679: RRP4, EXOSC2; exosome complex component RRP4"	Yes	no	0.764	1	0	1	1	0	0	1	1	3
9485	RTO3OG2149	K13102: KIN; DNA/RNA-binding protein KIN17	Yes	no	0.768	1	0	1	1	0	0	1	1	3
12808	RTO3OG2922	KOG2439: Nuclear architecture related protein	Yes	no	0.768	2	0	2	1	0	0	1	1	3
14080	RTO3OG2687	K03253: EIF3B; translation initiation factor 3 subunit B	Yes	no	0.774	2	0	2	1	0	0	1	1	3
14187	RTO3OG2662	K10761: THG1; tRNA(His) guanylyltransferase	Yes	no	0.787	1	0	1	1	0	0	1	1	3
8617	RTO3OG3628	"K03538: POP4, RPP29; ribonuclease P protein subunit POP4"	Yes	no	0.789	1	0	1	1	0	0	1	1	3
9898	RTO3OG1899	"K15296: NAPA, SNAPA, SEC17; alpha-soluble NSF attachment protein"	Yes	no	0.794	1	1	2	1	0	0	1	1	3
15562	RTO3OG2543	"K12831: SF3B4, SAP49; splicing factor 3B subunit 4"	Yes	no	0.816	1	0	1	1	0	0	1	1	3
16708	RTO3OG2901	K03254: EIF3A; translation initiation factor 3 subunit A	Yes	no	0.817	3	0	3	1	0	0	1	1	3
15122	RTO3OG2985	K15542: PFS2; polyadenylation factor subunit 2	Yes	no	0.835	2	0	2	1	0	0	1	1	3
13291	RTO3OG4253	"K03141: TFIIH1, GTF2H1, TFB1; transcription initiation factor TFIIH subunit 1"	Yes	no	0.836	2	0	2	1	0	0	1	1	3
16078	RTO3OG1187	K06067: HDAC1_2; histone deacetylase 1/2	Yes	no	0.839	2	0	2	0	1	0	1	1	3
14549	RTO3OG1258	K13126: PABPC; polyadenylate-binding protein	Yes	no	0.844	2	0	2	1	1	0	0	1	3
13976	RTO3OG1128	"K03018: RPC1, POLR3A; DNA-directed RNA polymerase III subunit RPC1"	Yes	no	0.86	6	0	6	1	0	0	1	1	3
12473	RTO3OG2319	K15306: RANBP1; Ran-binding protein 1	Yes	no	0.869	1	0	1	1	0	0	1	1	3
12437	RTO3OG3289	"K05288: PIGO; phosphatidylinositol glycan, class O"	Yes	no	0.885	3	0	3	1	0	0	1	1	3
11293	RTO3OG2523	"K03030: PSMD14, RPN11, POH1; 26S proteasome regulatory subunit N11"	Yes	no	0.887	1	0	1	1	0	0	1	1	3
16404	RTO3OG2137	K01942: HLCS; biotin--protein ligase	Yes	no	0.892	2	0	2	1	0	0	1	1	3
10240	RTO3OG2348	"K14566: UTP24, FCF1; U3 small nucleolar RNA-associated protein 24"	Yes	no	0.907	1	0	1	1	0	0	1	1	3
13441	RTO3OG2130	"K12843: PRPF3, PRP3; U4/U6 small nuclear ribonucleoprotein PRP3"	Yes	no	0.907	2	1	3	1	0	0	1	1	3
15254	RTO3OG2889	"K09493: CCT1, TCP1; T-complex protein 1 subunit alpha"	Yes	no	0.91	2	0	2	1	0	0	1	1	3
14178	RTO3OG1990	K02730: PSMA6; 20S proteasome subunit alpha 1	Yes	no	0.92	1	0	1	1	0	0	1	1	3
9404	RTO3OG3020	"K12590: RRP46, EXOSC5; exosome complex component RRP46"	Yes	no	0.925	1	0	1	1	0	0	1	1	3
11947	RTO3OG2758	"K16570: TUBGCP3, GCP3; gamma-tubulin complex component 3"	Yes	no	0.926	2	0	2	1	1	0	1	0	3
14185	RTO3OG2087	K09680: coaW; type II pantothenate kinase	Yes	no	0.926	2	0	2	1	0	0	1	1	3
16425	RTO3OG2908	"K08866: TTK, MPS1; serine/threonine-protein kinase TTK/MPS1"	Yes	no	0.929	1	0	1	1	1	0	0	1	3
14117	RTO3OG2948	"K14863: YTM1, WDR12; ribosome biogenesis protein YTM1"	Yes	no	0.946	2	0	2	1	0	0	1	1	3
